Geneid	sub06	sub07	sub08	sub21	sub23	sub24
AT5G13100	27	22	10	4	5	9
AT5G13110	4	6	8	11	7	7
AT5G13120	62	55	59	60	60	55
AT5G13130	0	0	0	0	0	0
AT5G13140	31	22	20	29	40	19
AT5G01955	0	0	0	0	0	0
AT5G13150	0	0	0	0	0	0
AT5G13160	15	12	17	19	9	24
AT5G13170	0	0	0	0	0	0
AT5G01965	0	0	0	0	0	0
AT5G00390	0	0	0	0	0	0
AT5G13180	26	21	44	25	29	45
AT5G13181	0	0	0	0	0	0
AT5G01975	0	0	0	0	0	0
AT5G01985	0	0	0	0	0	0
AT5G01995	0	0	0	0	0	0
AT5G02015	0	0	0	0	0	0
AT5G13190	24	13	43	20	10	79
AT5G13200	18	17	28	24	20	89
AT5G13210	1	1	15	3	2	5
AT5G02045	0	0	0	0	0	0
AT5G13220	1	0	19	3	1	1
AT5G02055	0	0	0	0	0	0
AT5G13225	0	0	0	0	0	0
AT5G13230	2	0	2	0	0	0
AT5G13240	6	3	5	12	10	9
AT5G13250	0	0	0	1	0	0
AT5G02075	0	0	0	0	0	0
AT5G13260	31	22	31	16	18	19
AT5G13270	6	3	4	2	0	3
AT5G13280	13	18	24	11	10	16
AT5G13290	2	1	0	0	1	0
AT5G13295	0	0	0	0	0	0
AT5G13300	26	26	29	22	14	17
AT5G13310	7	3	5	2	7	12
AT5G02085	0	0	0	0	0	0
AT5G13320	3	2	15	4	1	57
AT5G13330	0	0	3	0	0	0
AT5G13340	3	3	3	6	3	3
AT5G13350	0	0	0	0	0	0
AT5G13360	6	2	8	6	7	2
AT5G13370	3	8	5	5	2	6
AT5G13380	0	0	0	0	0	0
AT5G13390	8	21	33	13	13	13
AT5G13400	10	11	10	6	6	2
AT5G13410	23	20	15	8	9	9
AT5G13420	27	23	31	43	43	59
AT5G13430	42	32	52	24	30	37
AT5G13440	42	43	55	62	71	105
AT5G13450	94	77	122	104	106	138
AT5G13460	6	6	8	8	2	4
AT5G13470	10	5	7	7	0	4
AT5G13480	12	9	8	3	13	5
AT5G13490	10	9	3	1	4	7
AT5G13500	12	11	10	5	1	6
AT5G02095	0	0	0	0	0	0
AT5G13510	53	31	33	40	59	30
AT5G13520	12	12	12	6	7	14
AT5G13530	24	21	28	7	4	3
AT5G13550	8	8	29	16	19	18
AT5G13565	0	0	0	0	0	0
AT5G13560	19	23	26	8	7	11
AT5G13570	4	6	12	5	3	9
AT5G13580	0	0	0	0	1	0
AT5G13590	24	20	25	5	2	5
AT5G13600	0	0	0	0	0	1
AT5G13610	5	9	8	3	3	4
AT5G13620	0	0	0	0	0	0
AT5G13630	1009	1072	1024	269	336	213
AT5G13640	25	31	30	21	17	20
AT5G13650	147	149	196	108	105	97
AT5G13660	7	6	7	1	2	7
AT5G13670	0	0	0	0	0	0
AT5G13680	7	18	19	10	3	15
AT5G13690	16	17	15	6	6	2
AT5G13700	0	0	1	0	0	0
AT5G13710	60	48	88	47	29	74
AT5G13720	21	20	6	15	12	16
AT5G13730	21	25	22	10	9	7
AT5G13740	29	11	33	9	15	9
AT5G13750	4	9	6	2	5	6
AT5G13760	7	7	5	2	4	4
AT5G13770	23	18	21	11	12	11
AT5G13780	34	26	39	37	32	42
AT5G13790	0	0	0	1	0	0
AT5G13800	48	36	75	23	20	20
AT5G13810	19	17	19	55	42	49
AT5G13820	1	0	0	1	1	4
AT5G13825	0	0	0	0	0	0
AT5G13830	1	1	1	1	1	0
AT5G13840	8	4	5	1	3	2
AT5G02105	0	0	0	0	0	0
AT5G13845	0	0	0	0	0	0
AT5G13850	57	69	58	88	62	92
AT5G02115	0	0	0	0	0	0
AT5G13860	4	5	15	9	3	13
AT5G13870	0	3	5	0	0	0
AT5G13880	1	0	0	3	3	0
AT5G13887	0	1	0	0	0	0
ath-miR848	0	0	0	0	0	0
AT5G13890	3	1	3	8	5	6
AT5G13900	0	0	0	0	0	0
AT5G13910	0	1	0	0	0	0
AT5G13920	3	0	1	0	0	0
AT5G13930	32	23	34	74	104	40
AT5G13940	0	0	0	0	0	0
AT5G02125	0	0	0	0	0	0
AT5G13950	48	37	53	17	6	15
AT5G13960	4	9	12	3	1	2
AT5G13970	9	11	10	3	8	3
AT5G13980	69	44	51	18	16	16
AT5G13990	0	1	1	0	0	0
AT5G14000	0	0	0	0	0	0
AT5G02135	0	0	0	0	0	0
AT5G14010	0	0	0	0	0	0
AT5G14020	0	0	0	0	0	0
AT5G14030	58	33	58	119	72	138
AT5G14035	0	0	0	0	0	0
AT5G14040	101	98	139	126	88	134
AT5G14050	10	12	17	19	11	19
AT5G14060	82	79	82	72	68	79
AT5G02145	0	0	0	0	0	0
AT5G14070	0	0	0	0	0	0
AT5G14080	4	6	2	8	4	7
AT5G14090	2	4	0	1	1	3
AT5G14100	10	5	1	1	4	2
AT5G14105	6	5	6	10	10	11
AT5G14110	1	0	0	0	0	0
AT5G14120	158	191	213	27	32	23
AT5G02155	0	0	0	0	0	0
AT5G14130	0	0	0	0	0	0
AT5G14140	3	3	6	1	1	3
AT5G14150	0	0	0	0	0	0
AT5G14160	0	0	0	0	0	0
AT5G14170	22	24	31	12	23	20
AT5G14180	0	1	0	0	0	0
AT5G14200	96	116	139	29	105	106
AT5G14210	22	22	12	12	10	3
AT5G14220	14	5	17	7	7	7
AT5G02175	0	0	0	0	0	0
AT5G02185	0	0	0	0	0	0
AT5G14230	9	5	8	7	7	3
AT5G02195	0	0	0	0	0	0
AT5G14240	18	14	26	24	29	28
AT5G14250	22	11	16	23	13	12
AT5G14260	93	63	80	18	31	20
AT5G14275	0	0	0	0	0	0
AT5G14270	50	30	62	27	20	39
AT5G14280	2	0	2	3	3	1
AT5G14285	7	3	12	10	14	8
AT5G02205	0	0	0	0	0	0
AT5G14290	0	0	0	0	0	0
AT5G14300	0	0	0	0	0	0
AT5G14310	8	8	8	7	4	5
AT5G14320	254	194	190	209	205	183
AT5G14330	0	0	0	3	0	3
AT5G02215	0	0	0	0	0	0
AT5G14340	0	0	0	0	0	0
AT5G14345	0	0	0	0	0	0
AT5G14350	1	3	0	2	1	1
AT5G14360	1	1	0	2	2	0
AT5G14370	19	14	25	22	23	39
AT5G14380	0	1	0	0	1	1
AT5G14390	19	6	24	10	13	13
AT5G14400	0	0	0	0	0	0
AT5G14410	3	0	5	5	6	5
AT5G14420	6	9	17	7	10	15
AT5G14430	31	30	38	16	17	16
AT5G14440	14	12	11	25	14	21
AT5G02225	0	0	0	0	0	0
AT5G14450	6	11	7	5	9	4
AT5G14460	27	25	19	4	8	4
AT5G14470	1	1	0	0	0	0
AT5G14480	6	6	5	5	1	3
AT5G14490	0	0	1	0	0	0
AT5G14495	0	0	0	0	0	0
AT5G14500	10	4	7	3	1	5
AT5G14510	1	0	1	0	0	0
AT5G14515	0	0	0	0	0	0
AT5G14520	22	17	24	15	10	15
AT5G14530	2	5	7	5	5	2
AT5G14540	29	22	52	12	18	67
AT5G02235	0	0	0	0	0	0
AT5G02245	0	0	0	0	0	0
AT5G02255	0	0	0	0	0	0
AT5G14545	0	0	0	0	0	0
ath-miR398b-5p	0	0	0	0	0	0
ath-miR398b-3p	0	0	0	0	0	0
AT5G14550	13	5	12	4	6	6
AT5G14560	0	0	0	0	0	0
AT5G14565	0	0	0	0	0	0
ath-miR398c-5p	0	0	0	0	0	0
ath-miR398c-3p	0	0	0	0	0	0
AT5G14570	6	11	15	12	9	12
AT5G14580	7	5	9	3	2	4
AT5G14590	19	18	20	11	14	9
AT5G14600	2	4	3	3	2	4
AT5G14602	0	0	0	0	0	0
AT5G14610	6	15	7	5	2	8
AT5G14620	6	4	7	2	3	4
AT5G14640	8	5	10	9	9	10
AT5G02265	0	0	0	0	0	0
AT5G02275	0	0	0	0	0	0
AT5G14650	1	1	3	0	0	0
AT5G14660	18	21	16	26	13	20
AT5G14670	0	0	0	0	0	0
AT5G14680	9	4	13	13	9	14
AT5G14690	2	1	0	0	0	0
AT5G14700	1	2	7	8	0	3
AT5G14710	2	2	2	3	2	2
AT5G14720	39	35	53	20	17	24
AT5G14730	2	1	1	0	0	1
AT5G14740	400	366	290	116	66	56
AT5G14750	0	0	0	1	1	0
AT5G14760	2	0	1	1	2	3
AT5G14770	5	3	2	1	0	1
AT5G14780	158	145	171	125	108	126
AT5G14790	11	4	21	11	6	16
AT5G14800	44	23	38	26	14	25
AT5G14820	0	0	0	0	0	0
AT5G00395	1	0	0	0	1	0
AT5G14850	9	6	6	2	2	3
AT5G14860	0	0	0	0	0	0
AT5G14870	0	0	0	0	0	0
AT5G14880	11	4	7	7	6	5
AT5G14890	1	0	2	1	1	0
AT5G14895	0	0	0	0	0	0
AT5G14900	0	0	0	0	0	0
AT5G14910	99	79	71	49	52	42
AT5G14920	205	170	185	165	180	199
AT5G14930	9	15	12	15	8	28
AT5G14940	4	3	3	0	2	2
AT5G14950	9	27	30	15	8	17
AT5G14960	3	1	1	0	1	1
AT5G14970	56	39	65	42	42	33
AT5G14980	0	0	0	0	0	0
AT5G14990	0	0	0	0	0	0
AT5G14995	0	0	0	0	0	0
AT5G15000	0	0	0	0	0	0
AT5G15008	0	0	0	0	0	0
AT5G15010	2	3	2	2	1	0
AT5G15020	24	23	17	9	4	5
AT5G15022	0	0	0	0	0	0
AT5G02295	0	0	0	0	0	0
AT5G02305	0	0	0	0	0	0
AT5G02315	0	0	0	0	0	0
AT5G02325	0	0	0	0	0	0
AT5G15025	0	1	1	1	0	0
AT5G15030	0	0	0	0	0	0
AT5G15040	0	0	0	0	0	0
AT5G15050	10	18	15	11	11	16
AT5G15060	0	0	0	0	0	0
AT5G15070	2	7	5	2	2	3
AT5G15080	5	16	14	11	9	12
AT5G15090	31	38	47	49	50	48
AT5G15100	0	0	0	0	0	0
AT5G15110	0	0	0	0	0	0
AT5G15120	1	1	2	2	2	3
AT5G15130	0	0	0	0	0	0
AT5G15140	0	0	0	0	0	0
AT5G15150	4	2	2	0	0	1
AT5G02335	0	0	0	0	0	0
AT5G15160	2	0	4	5	11	5
AT5G15170	1	3	2	1	2	3
AT5G15175	0	0	0	0	0	0
AT5G15180	1	1	1	1	0	0
AT5G15190	1	0	1	0	1	0
AT5G15200	335	289	369	479	437	479
AT5G15210	10	5	4	6	3	3
AT5G15220	9	9	10	7	6	2
AT5G02345	0	0	0	0	0	0
AT5G15230	60	76	60	38	52	53
AT5G15240	2	0	2	1	2	1
AT5G15250	0	0	0	0	0	0
AT5G15260	4	1	6	0	2	5
AT5G15265	0	1	0	0	0	0
AT5G15270	18	8	17	8	4	5
AT5G15280	4	4	8	3	1	0
AT5G15290	0	0	0	0	0	0
AT5G15300	1	0	1	0	0	1
AT5G02355	0	0	0	0	0	0
AT5G02365	0	0	0	0	0	0
AT5G02375	0	0	0	0	0	0
AT5G02395	0	0	0	0	0	0
AT5G15310	8	8	7	5	10	5
AT5G15320	35	21	30	41	44	44
AT5G15330	3	2	1	4	1	0
AT5G15340	1	1	1	0	0	0
AT5G15350	38	40	50	30	28	26
AT5G15360	0	0	0	0	0	0
AT5G02405	0	0	0	0	0	0
AT5G15380	0	0	0	0	0	0
AT5G15390	14	6	6	8	5	7
AT5G15400	24	23	39	7	1	10
AT5G15410	81	78	81	36	17	15
AT5G15420	0	0	0	0	0	0
AT5G15430	0	1	0	0	0	0
AT5G02415	0	0	0	0	0	0
AT5G15440	7	7	2	2	2	2
AT5G15450	33	53	57	33	26	38
AT5G15460	3	5	2	0	2	4
AT5G15470	8	9	19	13	13	11
AT5G15480	0	0	0	0	0	2
AT5G15490	35	34	41	30	21	44
AT5G15500	0	1	1	3	3	2
AT5G15510	6	4	1	1	3	2
AT5G15520	3	7	5	6	6	11
AT5G15530	6	4	9	2	5	2
AT5G15533	0	0	0	0	0	0
AT5G15537	1	0	1	0	0	0
AT5G02425	0	0	0	0	0	1
AT5G00400	0	0	0	0	0	0
AT5G00405	0	0	0	0	0	0
AT5G15540	12	16	12	6	8	7
AT5G15550	12	5	10	9	13	14
AT5G15560	0	0	0	0	0	0
AT5G15570	1	3	5	3	3	6
AT5G15580	13	23	9	6	12	6
AT5G15581	0	0	0	0	0	0
AT5G15600	1	1	0	0	0	1
AT5G15610	18	14	34	7	9	19
AT5G15620	0	0	0	0	0	0
AT5G15630	4	3	1	0	2	1
AT5G15640	6	12	18	5	7	14
AT5G15650	110	111	188	91	76	135
AT5G15660	0	0	0	0	0	0
AT5G15670	0	0	0	0	0	0
AT5G15680	21	20	25	11	6	12
AT5G15685	0	0	0	0	0	0
AT5G15690	0	0	0	0	0	0
AT5G15700	4	9	4	1	4	1
AT5G15710	2	2	9	4	8	2
AT5G15720	0	0	0	0	0	0
AT5G15725	0	0	0	0	0	0
AT5G15730	12	10	9	11	2	16
AT5G15740	3	8	8	6	5	3
AT5G15745	0	0	0	0	0	0
AT5G15750	3	9	5	11	3	15
AT5G15760	4	5	2	6	7	4
AT5G15770	0	0	0	0	0	0
AT5G15780	39	40	23	31	73	14
AT5G02445	0	0	0	0	0	0
AT5G15790	2	3	4	1	1	1
AT5G15800	0	0	0	0	0	0
AT5G02455	0	0	0	0	0	0
AT5G15802	2	4	1	2	3	1
AT5G15805	0	0	0	0	0	0
AT5G15810	9	9	10	13	5	13
AT5G15815	0	0	0	0	0	0
AT5G15820	0	0	0	3	3	0
AT5G15830	1	0	0	0	0	1
AT5G02465	0	0	0	0	0	0
AT5G15833	0	0	0	0	0	0
ath-miR865-5p	0	0	0	0	0	0
ath-miR865-3p	0	0	0	0	0	0
AT5G15843	0	0	0	0	0	0
AT5G15840	0	0	0	1	1	0
AT5G15845	0	0	0	0	0	0
AT5G15850	0	0	0	0	0	0
AT5G15853	0	0	0	0	0	0
AT5G15860	1	2	5	6	4	11
AT5G15870	7	17	19	11	8	56
AT5G15880	3	7	7	7	8	8
AT5G15890	0	0	0	0	0	0
AT5G15900	0	0	0	1	2	2
AT5G15910	3	8	10	3	2	5
AT5G15920	6	8	9	1	4	2
AT5G15930	8	7	10	2	2	2
AT5G15940	0	0	0	0	0	0
AT5G15950	3	3	2	3	2	1
AT5G15960	18	7	24	7	5	6
AT5G15970	795	484	527	964	1630	836
AT5G15980	4	1	8	8	6	11
AT5G02485	0	0	0	0	0	0
AT5G16000	11	5	10	5	6	2
AT5G16010	21	24	34	43	36	22
AT5G16020	0	0	0	0	0	0
AT5G16023	0	0	0	0	0	0
AT5G02495	0	0	0	0	0	0
AT5G16030	83	60	73	76	75	22
AT5G02515	2	1	0	0	0	0
AT5G16040	11	13	12	9	12	7
AT5G16050	40	30	45	37	45	57
AT5G16060	9	5	9	13	4	7
AT5G16070	21	25	28	11	9	13
AT5G16080	1	0	1	1	4	2
AT5G16090	0	0	0	0	0	0
AT5G16100	0	0	0	0	0	0
AT5G16110	27	30	37	24	30	65
AT5G16120	24	16	25	4	5	13
AT5G16130	99	71	113	91	95	95
AT5G16140	4	5	5	1	2	2
AT5G16150	99	89	105	34	31	46
AT5G16160	0	1	0	1	0	1
AT5G16170	5	7	3	4	0	4
AT5G16180	12	11	12	8	3	4
AT5G16190	5	4	7	0	0	0
AT5G16200	1	1	0	5	2	5
AT5G16210	25	20	36	9	9	11
AT5G16220	21	20	22	12	16	19
AT5G16230	0	0	0	0	0	0
AT5G16235	0	0	0	0	0	0
AT5G16240	6	4	6	7	1	6
AT5G16250	16	8	3	10	14	9
AT5G16260	12	13	8	8	7	10
AT5G16270	28	32	38	9	10	19
AT5G16280	16	18	22	5	6	2
AT5G16285	0	0	0	0	0	0
AT5G16290	28	19	26	11	16	16
AT5G16300	24	15	36	15	9	17
AT5G16310	6	2	1	1	1	1
AT5G02525	0	0	0	0	0	0
AT5G16320	2	3	3	3	1	1
AT5G16330	0	0	0	0	0	0
AT5G16340	2	2	1	1	4	2
AT5G16350	1	0	1	1	0	2
AT5G16360	0	0	0	0	0	0
AT5G16370	26	17	27	18	17	30
AT5G16375	0	0	0	0	0	0
AT5G16380	5	5	6	9	6	8
AT5G16390	45	60	44	30	45	26
AT5G16400	50	44	53	42	54	29
AT5G16410	2	2	5	1	3	2
AT5G16420	2	3	1	4	1	1
AT5G16430	0	0	0	0	0	0
AT5G16440	35	29	29	18	18	32
AT5G16450	9	9	15	9	9	14
AT5G02535	0	0	0	0	0	0
AT5G16453	0	0	0	0	0	0
AT5G16460	0	0	0	0	0	0
AT5G16470	68	62	114	83	72	116
AT5G16480	4	2	6	3	0	1
AT5G16486	0	0	1	0	0	0
AT5G16490	1	3	1	1	2	3
AT5G16500	0	0	0	0	0	0
AT5G16510	10	9	21	13	14	28
AT5G16520	9	3	6	2	5	4
AT5G16530	1	0	0	0	0	0
AT5G16540	11	9	10	0	2	1
AT5G16550	9	6	5	10	17	12
AT5G16560	4	2	5	2	3	1
AT5G02555	0	0	0	0	0	0
AT5G16570	1	5	5	3	1	8
AT5G16580	0	0	0	0	0	0
AT5G16590	13	19	21	0	8	5
AT5G16600	1	0	0	0	0	0
AT5G16610	9	7	7	1	1	0
AT5G02565	0	0	0	3	0	0
AT5G02575	0	0	1	0	0	0
AT5G16620	54	33	43	32	27	26
AT5G16630	11	4	10	1	1	4
AT5G02585	0	0	0	0	0	0
AT5G16640	1	2	0	0	0	0
AT5G16650	12	2	17	5	5	7
AT5G16660	35	27	31	44	22	39
AT5G16680	17	20	25	14	11	9
AT5G16690	2	1	2	3	0	1
AT5G16700	0	0	0	0	0	0
AT5G16710	107	78	79	51	78	55
AT5G16715	37	33	27	5	9	5
AT5G16720	5	3	4	1	2	0
AT5G16730	39	35	35	45	23	17
AT5G16740	0	0	0	0	0	0
AT5G16750	5	9	16	7	3	6
AT5G16760	7	5	7	7	11	7
AT5G16770	0	0	0	0	0	0
AT5G16780	21	16	25	16	8	11
AT5G16790	3	0	0	1	1	0
AT5G16800	5	8	14	6	3	7
AT5G16810	16	11	17	7	6	8
AT5G16820	9	5	10	11	8	17
AT5G16830	9	11	8	4	10	13
AT5G02595	0	0	0	0	0	0
AT5G02605	0	0	0	0	0	0
AT5G16840	34	25	22	20	23	22
AT5G16850	0	0	0	0	0	0
AT5G16860	2	2	1	0	0	0
AT5G16870	5	1	4	2	7	0
AT5G16880	37	38	72	26	18	62
AT5G16890	6	3	6	1	1	2
AT5G16900	0	0	0	0	0	0
AT5G16910	14	24	29	13	5	11
AT5G16920	0	0	0	0	0	0
AT5G16930	7	5	6	1	0	7
AT5G16940	1	1	1	3	3	1
AT5G16950	5	4	6	9	8	7
AT5G02635	0	0	0	0	0	0
AT5G16960	0	0	0	0	0	0
AT5G16970	31	28	23	30	38	35
AT5G16980	1	1	0	1	0	1
AT5G16990	13	16	19	15	23	21
AT5G17000	7	6	13	9	6	11
AT5G17010	5	8	3	5	3	6
AT5G17020	35	24	55	12	9	9
AT5G17030	0	0	0	0	0	0
AT5G17040	0	0	0	0	0	0
AT5G17050	8	2	9	13	17	21
AT5G17060	3	4	4	0	1	3
AT5G17070	6	4	13	2	6	7
AT5G17080	0	0	0	0	0	0
AT5G17090	0	0	0	0	0	0
AT5G17100	0	0	0	0	0	0
AT5G17110	0	0	0	0	0	0
AT5G17120	0	0	0	0	0	0
AT5G17130	0	0	0	0	0	0
AT5G17140	0	0	0	0	0	0
AT5G17150	0	0	0	1	0	1
AT5G17160	8	4	3	13	8	5
AT5G17165	0	0	0	0	0	0
AT5G17167	0	0	0	0	0	0
AT5G17170	63	49	38	55	57	28
AT5G17180	0	0	0	0	0	0
AT5G17190	18	21	30	47	45	80
AT5G17200	0	0	0	0	0	0
AT5G17210	1	1	1	0	2	1
AT5G17220	2	1	3	2	15	2
AT5G17230	80	99	97	40	25	46
AT5G17240	1	3	4	4	0	0
AT5G17250	2	3	4	0	0	0
AT5G02645	0	0	0	3	0	0
AT5G02655	0	0	0	0	0	0
AT5G02665	0	0	0	0	0	0
AT5G02675	0	0	0	1	0	0
AT5G17260	1	0	0	0	0	0
AT5G02685	0	0	0	0	0	0
AT5G17270	9	8	12	2	2	4
AT5G17280	0	0	0	0	0	0
AT5G17290	2	9	5	2	6	2
AT5G17300	0	1	1	0	0	0
AT5G17305	0	0	0	0	0	0
AT5G17310	15	7	8	5	8	5
AT5G17320	0	0	0	0	0	0
AT5G17330	1	1	5	0	1	9
AT5G17340	0	0	0	0	0	0
AT5G17345	0	0	0	0	0	0
AT5G17350	2	0	1	1	0	2
AT5G17360	1	0	0	1	0	0
AT5G02695	0	0	0	0	0	0
AT5G17370	1	0	0	0	0	1
AT5G17380	21	25	48	24	21	41
AT5G17390	0	0	0	0	0	0
AT5G17400	6	4	2	1	3	2
AT5G17410	9	10	9	2	2	6
AT5G02705	0	0	0	0	0	0
AT5G17420	2	3	3	2	2	5
AT5G02715	0	0	0	0	0	0
AT5G17430	0	0	0	0	0	0
AT5G17440	14	12	8	5	7	3
AT5G02735	0	0	0	0	0	0
AT5G17450	3	4	3	1	0	1
AT5G17460	35	17	39	56	100	61
AT5G17470	0	0	0	0	0	0
AT5G17480	0	0	0	0	0	0
AT5G17490	0	3	3	2	2	3
AT5G17500	0	0	0	0	0	0
AT5G17510	11	10	14	13	11	19
AT5G17520	9	5	23	6	8	2
AT5G17522	0	0	0	0	0	0
AT5G17523	0	0	0	0	0	0
AT5G17530	20	16	16	4	5	4
AT5G17540	0	1	0	0	0	0
AT5G17550	15	4	10	6	6	9
AT5G17560	20	16	20	19	25	29
AT5G17570	0	1	1	0	0	0
AT5G02745	0	0	0	0	0	0
AT5G17580	2	0	0	1	0	0
AT5G17590	0	0	0	0	0	0
AT5G17600	2	6	1	3	6	8
AT5G17610	2	7	4	7	6	10
AT5G17620	5	6	6	2	0	2
AT5G17630	6	3	12	2	5	6
AT5G02755	0	0	0	0	0	0
AT5G17640	12	6	17	4	1	9
AT5G17650	5	4	6	2	5	5
AT5G17660	6	6	7	2	1	2
AT5G17670	34	20	18	13	14	8
AT5G17680	0	0	0	0	0	0
AT5G17690	5	11	9	9	3	9
AT5G17700	3	5	6	3	3	4
AT5G02765	0	0	0	0	0	0
AT5G17710	75	45	48	32	35	31
AT5G17720	0	0	0	0	0	0
AT5G17730	0	0	0	0	0	0
AT5G17740	0	0	0	0	0	0
AT5G17750	0	0	0	0	0	0
AT5G17760	8	6	8	11	3	68
AT5G17770	41	32	47	77	61	102
AT5G17780	0	0	0	0	1	0
AT5G17790	1	11	10	9	9	2
AT5G02775	0	0	0	0	0	0
AT5G02785	0	0	0	0	0	0
AT5G17800	1	0	0	0	0	0
AT5G17810	0	0	0	0	0	0
AT5G17820	1	0	0	0	0	1
AT5G02795	0	0	0	0	0	0
AT5G17830	0	0	1	0	0	0
AT5G17840	11	7	19	4	7	9
AT5G17847	0	0	0	0	0	0
AT5G17850	2	1	4	1	1	1
AT5G17860	1	4	3	2	1	3
AT5G17870	195	139	104	272	288	182
AT5G17880	16	16	16	5	1	13
AT5G02805	0	0	0	0	0	0
AT5G17890	18	14	18	6	1	6
AT5G17900	11	2	6	4	7	8
AT5G17910	23	24	17	13	8	11
AT5G17920	867	970	1020	743	754	626
AT5G17930	11	4	5	6	8	8
AT5G17950	0	0	0	0	0	0
AT5G17960	0	0	0	0	0	0
AT5G17970	0	0	0	0	0	0
AT5G02825	0	0	0	0	0	0
AT5G17980	5	1	3	0	0	1
AT5G17990	37	42	91	20	21	61
AT5G18000	0	0	1	0	0	0
AT5G18005	0	0	0	0	0	0
AT5G18010	1	0	0	0	0	1
AT5G02835	0	0	0	0	0	0
AT5G02855	0	0	0	0	0	0
AT5G18015	0	0	0	0	0	0
AT5G18020	1	1	2	3	7	5
AT5G02865	0	0	0	0	0	0
AT5G18030	2	2	2	3	3	4
AT5G18037	0	0	0	0	0	0
AT5G18040	2	2	8	1	1	0
AT5G18050	6	4	3	4	1	0
AT5G18060	2	3	3	2	3	0
AT5G18065	3	1	1	0	0	0
AT5G18070	4	5	2	3	2	5
AT5G18080	2	1	0	9	12	1
AT5G18085	0	0	0	0	0	0
AT5G18090	0	0	0	0	0	0
AT5G18100	12	16	13	10	10	15
AT5G02875	0	1	0	0	0	0
AT5G18110	23	8	29	10	18	18
AT5G18120	7	5	5	7	7	6
AT5G18130	24	20	29	33	18	46
AT5G18140	15	13	21	9	10	8
AT5G18150	0	0	0	0	0	0
AT5G18160	0	0	0	0	0	0
AT5G18170	70	78	89	13	26	52
AT5G18180	0	0	0	0	0	0
AT5G18190	24	17	34	29	9	18
AT5G18200	2	4	2	3	9	7
AT5G18210	8	5	6	1	5	6
AT5G18220	3	1	0	0	0	0
AT5G18230	52	56	55	26	29	31
AT5G18245	0	0	1	0	0	0
AT5G18240	2	0	0	1	0	1
AT5G18250	4	6	5	2	4	6
AT5G18255	1	0	6	2	4	2
AT5G18260	0	0	2	1	0	0
AT5G18270	0	0	6	1	1	12
AT5G18280	28	16	22	4	3	5
AT5G18290	3	2	3	1	4	0
AT5G02885	0	0	0	0	0	0
AT5G18300	0	0	0	1	1	0
AT5G18310	14	10	15	7	4	8
AT5G18320	0	0	0	0	0	1
AT5G18330	0	0	0	0	0	0
AT5G18340	0	0	0	0	0	0
AT5G18350	1	0	0	0	0	0
AT5G18360	2	6	8	0	4	1
AT5G18370	1	4	1	2	0	3
AT5G18380	165	112	147	253	257	347
AT5G18390	3	3	4	4	3	3
AT5G18400	14	16	7	17	6	12
AT5G18403	0	0	0	0	0	0
AT5G18404	1	0	0	0	0	0
AT5G18407	0	0	0	0	0	0
AT5G18410	23	22	20	9	7	7
AT5G18420	7	14	9	12	15	20
AT5G18430	6	2	2	4	3	0
AT5G18440	6	3	3	7	1	3
AT5G18450	0	0	0	0	0	0
AT5G18460	7	9	10	3	5	11
AT5G02895	0	0	0	0	0	0
AT5G18470	1	3	4	0	1	15
AT5G18475	1	0	2	0	0	1
AT5G18480	25	27	41	18	25	41
AT5G18490	16	13	21	11	8	22
AT5G18500	33	37	47	22	18	28
AT5G18510	0	0	1	0	0	1
AT5G18520	32	23	42	55	41	69
AT5G18525	16	22	17	6	6	4
AT5G18540	1	2	7	5	8	8
AT5G18550	6	5	8	10	10	16
AT5G18560	0	0	0	0	0	0
AT5G18570	39	29	21	12	3	4
AT5G18580	28	24	45	19	23	24
AT5G02905	0	0	0	0	0	0
AT5G02915	0	0	0	0	0	0
AT5G18590	24	21	10	14	15	10
AT5G18600	34	36	23	9	7	10
AT5G18610	11	8	13	3	1	2
AT5G18620	18	23	22	9	7	7
AT5G18630	23	17	23	6	4	10
AT5G18636	0	0	0	0	0	0
AT5G18640	17	6	15	5	4	4
AT5G18650	21	22	18	11	5	15
AT5G18660	39	52	35	32	48	26
AT5G18661	1	0	0	0	0	0
AT5G18670	12	10	13	3	6	1
AT5G18680	18	16	19	11	8	9
AT5G18690	2	4	4	3	3	0
AT5G18700	4	9	11	4	2	2
AT5G18705	0	0	0	0	0	0
AT5G18710	0	0	0	0	0	0
AT5G18720	0	0	0	0	0	0
AT5G18730	0	0	0	0	0	0
AT5G18735	0	0	0	0	0	0
AT5G18740	0	0	0	0	0	0
AT5G18748	0	0	0	0	0	0
AT5G18750	3	6	5	9	3	4
AT5G18755	0	0	0	0	0	0
AT5G18760	13	3	15	3	7	6
AT5G18770	3	1	1	0	0	4
AT5G18780	2	4	4	1	1	0
AT5G18790	7	5	5	12	6	3
AT5G18800	21	27	22	54	38	37
AT5G18810	1	0	3	2	0	0
AT5G18820	5	4	10	1	2	7
AT5G18830	6	7	7	13	5	5
AT5G18840	0	2	0	1	0	0
AT5G18850	6	5	8	10	10	5
AT5G18860	6	12	6	3	3	0
AT5G18870	0	0	0	0	0	0
AT5G18880	0	0	0	0	0	0
AT5G18890	0	0	0	0	0	0
AT5G18900	13	13	13	11	12	24
AT5G18910	0	0	0	0	0	0
AT5G18920	0	0	0	3	1	0
AT5G18930	2	1	2	0	0	0
