"gene"	"xref"	"sub06"	"sub07"	"sub08"	"sub21"	"sub23"	"sub24"
"AT1G03445"	838804	1	1	0	0	0	0
"AT1G03457"	839497	7	3	4	1	0	1
"AT1G03457"	839497	7	3	4	1	0	1
"AT1G03457"	839497	7	3	4	1	0	1
"AT1G03470"	839494	3	1	2	0	0	0
"AT1G03470"	839494	3	1	2	0	0	0
"AT1G03470"	839494	3	1	2	0	0	0
"AT1G03470"	839494	3	1	2	0	0	0
"AT1G03475"	839489	161	110	116	74	90	80
"AT1G03490"	839487	0	0	0	0	0	0
"AT1G03495"	3766646	6	3	3	1	5	5
"AT1G04187"	NA	0	0	0	0	0	0
"AT1G04193"	NA	0	0	0	0	0	0
"AT1G03502"	NA	0	0	0	0	0	0
"AT1G03506"	NA	0	1	0	0	0	0
"AT1G04197"	NA	0	0	0	0	0	0
"AT1G03510"	839478	0	2	0	0	0	0
"AT1G03515"	NA	0	0	0	0	0	0
"AT1G03520"	839471	3	4	6	0	0	0
"AT1G03520"	839471	3	4	6	0	0	0
"AT1G03530"	839468	6	6	4	2	0	3
"AT1G03540"	839466	0	1	3	0	1	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03550"	839464	1	0	0	0	0	0
"AT1G03545"	NA	0	0	0	0	0	0
"AT1G08825"	NA	0	0	0	0	0	0
"AT1G03560"	839458	2	1	5	0	7	2
"AT1G03570"	NA	0	0	0	0	0	0
"AT1G03590"	839447	9	8	14	8	6	7
"AT1G03600"	839449	336	261	248	175	286	155
"AT1G03610"	838961	19	12	16	8	6	4
"AT1G03610"	838961	19	12	16	8	6	4
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03620"	839448	0	1	0	0	0	0
"AT1G03630"	839009	106	117	112	66	99	45
"AT1G03630"	839009	106	117	112	66	99	45
"AT1G03640"	NA	0	0	0	0	0	0
"AT1G03650"	839021	5	2	2	2	4	3
"AT1G03660"	28716028	0	1	3	0	1	4
"AT1G03660"	28716028	0	1	3	0	1	4
"AT1G04203"	NA	0	0	0	0	0	0
"AT1G03670"	839438	0	0	0	0	0	0
"AT1G03680"	839436	216	145	167	183	195	160
"AT1G03687"	839052	5	8	5	3	4	3
"AT1G03687"	839052	5	8	5	3	4	3
"AT1G03700"	839428	0	0	0	0	0	0
"AT1G03710"	839427	1	0	0	0	0	0
"AT1G03710"	839427	1	0	0	0	0	0
"AT1G03720"	839426	0	0	0	0	0	0
"AT1G03720"	839426	0	0	0	0	0	0
"AT1G04207"	NA	0	0	0	0	0	0
"AT1G03730"	839106	5	5	7	8	4	12
"AT1G03740"	839423	47	74	67	17	17	31
"AT1G03740"	839423	47	74	67	17	17	31
"AT1G04213"	NA	0	0	0	0	0	0
"AT1G03743"	NA	1	1	1	1	2	1
"AT1G03746"	NA	2	0	0	1	0	2
"AT1G03750"	839417	3	5	3	4	0	2
"AT1G03760"	839119	5	8	5	3	0	5
"AT1G03770"	839413	2	2	1	1	0	0
"AT1G03770"	839413	2	2	1	1	0	0
"AT1G03770"	839413	2	2	1	1	0	0
"AT1G03770"	839413	2	2	1	1	0	0
"AT1G03770"	839413	2	2	1	1	0	0
"AT1G03770"	839413	2	2	1	1	0	0
"AT1G03780"	839140	6	8	2	6	3	3
"AT1G03780"	839140	6	8	2	6	3	3
"AT1G03780"	839140	6	8	2	6	3	3
"AT1G03790"	839408	0	0	0	0	0	0
"AT1G03800"	839173	0	0	0	0	0	1
"AT1G03810"	839403	0	0	0	0	0	0
"AT1G03820"	839400	4	2	2	8	8	2
"AT1G03830"	839398	2	7	5	1	4	3
"AT1G03830"	839398	2	7	5	1	4	3
"AT1G03840"	839396	1	0	1	0	3	0
"AT1G03840"	839396	1	0	1	0	3	0
"AT1G03850"	839392	4	2	7	8	3	51
"AT1G03850"	839392	4	2	7	8	3	51
"AT1G03850"	839392	4	2	7	8	3	51
"AT1G03860"	839228	46	44	56	41	40	43
"AT1G03860"	839228	46	44	56	41	40	43
"AT1G03860"	839228	46	44	56	41	40	43
"AT1G03870"	839384	48	32	36	49	47	27
"AT1G03880"	839383	0	0	0	0	0	0
"AT1G03890"	839379	0	0	0	0	0	0
"AT1G03900"	839378	41	40	50	61	63	89
"AT1G03905"	839376	2	2	4	0	0	3
"AT1G03905"	839376	2	2	4	0	0	3
"AT1G03905"	839376	2	2	4	0	0	3
"AT1G03905"	839376	2	2	4	0	0	3
"AT1G03910"	839371	25	18	18	15	9	19
"AT1G03910"	839371	25	18	18	15	9	19
"AT1G03920"	839369	1	0	0	0	0	0
"AT1G03920"	839369	1	0	0	0	0	0
"AT1G03920"	839369	1	0	0	0	0	0
"AT1G03930"	839368	32	29	29	25	15	16
"AT1G04217"	NA	0	0	0	1	0	1
"AT1G03935"	NA	1	0	0	1	1	1
"AT1G04223"	NA	0	0	0	0	0	0
"AT1G04227"	NA	0	0	0	0	0	0
"AT1G03940"	839366	0	0	3	0	4	2
"AT1G03950"	839362	4	5	5	4	4	12
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G03960"	839361	7	3	3	2	0	1
"AT1G04233"	NA	0	0	0	0	0	0
"AT1G03970"	839356	9	2	9	11	11	23
"AT1G03980"	839354	0	0	1	3	0	1
"AT1G03980"	839354	0	0	1	3	0	1
"AT1G03980"	839354	0	0	1	3	0	1
"AT1G03980"	839354	0	0	1	3	0	1
"AT1G03982"	3766656	0	0	0	0	0	0
"AT1G03990"	839342	0	0	1	1	1	0
"AT1G04000"	839339	11	6	5	1	9	4
"AT1G04010"	839335	3	1	6	1	1	0
"AT1G04020"	839329	6	9	5	4	4	0
"AT1G04020"	839329	6	9	5	4	4	0
"AT1G04030"	839326	2	1	4	1	2	1
"AT1G04030"	839326	2	1	4	1	2	1
"AT1G04040"	839325	11	21	29	21	23	12
"AT1G04237"	NA	0	0	0	0	0	0
"AT1G04050"	839320	0	2	1	0	0	1
"AT1G04050"	839320	0	2	1	0	0	1
"AT1G04050"	839320	0	2	1	0	0	1
"AT1G04070"	839317	5	3	3	3	2	10
"AT1G04080"	839314	43	47	43	17	18	18
"AT1G04080"	839314	43	47	43	17	18	18
"AT1G04080"	839314	43	47	43	17	18	18
"AT1G04080"	839314	43	47	43	17	18	18
"AT1G04080"	839314	43	47	43	17	18	18
"AT1G04090"	839298	0	0	0	1	0	0
"AT1G04105"	28716053	0	0	0	0	0	0
"AT1G04100"	839290	1	0	0	0	0	2
"AT1G04110"	839287	4	5	3	0	13	4
"AT1G04120"	839277	22	16	27	13	7	7
"AT1G04120"	839277	22	16	27	13	7	7
"AT1G04120"	839277	22	16	27	13	7	7
"AT1G04243"	NA	0	0	0	0	0	0
"AT1G04130"	839276	2	2	3	7	2	4
"AT1G04130"	839276	2	2	3	7	2	4
"AT1G04140"	839272	40	39	59	31	18	35
"AT1G04140"	839272	40	39	59	31	18	35
"AT1G04150"	839249	0	1	0	0	0	0
"AT1G04160"	839246	6	4	10	1	3	0
"AT1G04160"	839246	6	4	10	1	3	0
"AT1G04170"	839238	50	27	50	39	38	51
"AT1G04170"	839238	50	27	50	39	38	51
"AT1G04180"	837024	1	1	0	0	1	0
"AT1G04190"	839442	8	12	11	17	14	17
"AT1G04200"	839439	9	16	19	8	4	12
"AT1G04200"	839439	9	16	19	8	4	12
"AT1G04200"	839439	9	16	19	8	4	12
"AT1G04210"	839441	19	23	22	12	6	7
"AT1G04220"	839578	0	1	0	0	0	0
"AT1G04247"	NA	0	0	0	0	0	0
"AT1G04230"	839575	5	2	2	0	1	2
"AT1G04230"	839575	5	2	2	0	1	2
"AT1G04240"	839570	9	11	4	3	3	4
"AT1G04240"	839570	9	11	4	3	3	4
"AT1G04253"	NA	0	0	0	0	0	0
"AT1G04250"	839568	11	13	4	21	18	9
"AT1G04260"	839565	12	7	5	16	17	25
"AT1G04270"	839564	132	106	153	229	191	219
"AT1G04270"	839564	132	106	153	229	191	219
"AT1G04280"	839555	22	22	17	12	8	32
"AT1G04280"	839555	22	22	17	12	8	32
"AT1G04290"	839552	1	1	0	0	0	0
"AT1G04290"	839552	1	1	0	0	0	0
"AT1G04295"	NA	0	0	0	0	0	0
"AT1G04300"	839551	30	25	43	8	3	8
"AT1G04300"	839551	30	25	43	8	3	8
"AT1G04300"	839551	30	25	43	8	3	8
"AT1G04300"	839551	30	25	43	8	3	8
"AT1G04300"	839551	30	25	43	8	3	8
"AT1G04300"	839551	30	25	43	8	3	8
"AT1G04310"	839549	2	5	5	2	1	8
"AT1G04310"	839549	2	5	5	2	1	8
"AT1G04320"	NA	0	0	0	0	0	0
"AT1G04330"	839548	1	0	0	1	0	1
"AT1G04340"	839547	9	6	7	1	5	2
"AT1G04350"	839542	8	19	23	13	15	10
"AT1G04360"	839540	0	1	2	0	0	2
"AT1G04370"	839539	0	0	0	0	0	0
"AT1G04380"	839535	0	0	0	0	0	0
"AT1G04380"	839535	0	0	0	0	0	0
"AT1G04257"	NA	0	0	0	0	0	0
"AT1G04390"	839530	6	4	8	0	1	2
"AT1G04400"	839529	85	72	84	59	40	54
"AT1G04400"	839529	85	72	84	59	40	54
"AT1G04410"	839527	385	419	512	288	333	522
"AT1G04420"	839524	92	82	66	41	47	45
"AT1G04425"	NA	0	0	0	0	1	0
"AT1G08835"	NA	0	0	0	0	0	0
"AT1G04430"	839522	71	61	88	37	49	35
"AT1G04430"	839522	71	61	88	37	49	35
"AT1G04430"	839522	71	61	88	37	49	35
"AT1G04440"	839520	32	26	34	16	9	16
"AT1G04445"	28716121	0	0	0	0	0	0
"AT1G04445"	28716121	0	0	0	0	0	0
"AT1G04450"	839513	0	0	0	0	0	0
"AT1G04455"	28716124	0	0	1	0	0	0
"AT1G04470"	839512	0	0	0	0	0	0
"AT1G04263"	NA	0	0	0	0	0	0
"AT1G04480"	819595	48	32	46	72	62	70
"AT1G04480"	839511	48	32	46	72	62	70
"AT1G04480"	817900	48	32	46	72	62	70
"AT1G04267"	NA	0	0	0	0	0	0
"AT1G04273"	NA	0	0	1	0	0	0
"AT1G04277"	NA	0	0	0	1	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04490"	839509	1	0	1	0	0	0
"AT1G04500"	839510	0	1	0	0	0	0
"AT1G04500"	839510	0	1	0	0	0	0
"AT1G04500"	839510	0	1	0	0	0	0
"AT1G04500"	839510	0	1	0	0	0	0
"AT1G04510"	839503	20	19	24	21	19	20
"AT1G04510"	839503	20	19	24	21	19	20
"AT1G04520"	839502	2	5	10	3	7	3
"AT1G04530"	839500	26	19	28	23	20	34
"AT1G04540"	839498	0	2	1	1	0	0
"AT1G04550"	839495	4	0	8	3	8	9
"AT1G04550"	839495	4	0	8	3	8	9
"AT1G04555"	5007662	0	7	6	11	4	16
"AT1G04560"	839491	0	0	0	0	0	0
"AT1G04570"	839486	0	0	0	2	2	1
"AT1G04570"	839486	0	0	0	2	2	1
"AT1G08855"	NA	0	0	0	0	0	0
"AT1G04580"	839488	0	0	0	0	0	0
"AT1G04590"	839484	10	7	7	8	7	6
"AT1G04590"	839484	10	7	7	8	7	6
"AT1G04600"	839480	0	3	0	0	0	4
"AT1G04610"	839474	2	0	0	0	0	0
"AT1G04620"	839472	14	19	19	4	4	6
"AT1G04625"	3766658	0	0	0	0	0	0
"AT1G04630"	839465	25	18	19	25	12	14
"AT1G04635"	839460	1	0	1	2	0	0
"AT1G04640"	839462	18	13	12	16	14	19
"AT1G04640"	839462	18	13	12	16	14	19
"AT1G04645"	839459	0	0	0	0	0	0
"AT1G04650"	839457	1	3	1	1	3	1
"AT1G04650"	839457	1	3	1	1	3	1
"AT1G04283"	NA	0	0	0	0	0	0
"AT1G04660"	839454	0	4	7	2	3	3
"AT1G04670"	839451	0	0	0	0	0	0
"AT1G04680"	839452	95	103	92	108	113	82
"AT1G04690"	839450	41	41	72	45	40	59
"AT1G04700"	839437	0	0	1	0	0	0
"AT1G04700"	839437	0	0	1	0	0	0
"AT1G04700"	839437	0	0	1	0	0	0
"AT1G04710"	839434	8	4	16	6	1	7
"AT1G04720"	NA	0	0	0	0	0	0
"AT1G04730"	839431	6	4	5	0	1	1
"AT1G04730"	839431	6	4	5	0	1	1
"AT1G04730"	839431	6	4	5	0	1	1
"AT1G04730"	839431	6	4	5	0	1	1
"AT1G04750"	839419	55	51	55	70	52	99
"AT1G04750"	839419	55	51	55	70	52	99
"AT1G04750"	839419	55	51	55	70	52	99
"AT1G04750"	839419	55	51	55	70	52	99
"AT1G04287"	NA	0	0	0	0	0	0
"AT1G04760"	839424	1	2	4	1	2	0
"AT1G04760"	839424	1	2	4	1	2	0
"AT1G04770"	839418	1	3	9	12	24	20
"AT1G04778"	5007663	0	1	0	0	0	0
"AT1G04780"	839414	22	25	30	20	7	33
"AT1G04790"	839412	8	7	16	6	3	3
"AT1G04800"	839406	18	16	16	9	9	8
"AT1G04810"	839409	20	35	33	10	12	26
"AT1G04820"	839405	218	209	259	114	134	128
"AT1G04820"	841425	218	209	259	114	134	128
"AT1G04830"	839404	5	8	10	4	1	3
"AT1G04830"	839404	5	8	10	4	1	3
"AT1G04830"	839404	5	8	10	4	1	3
"AT1G04840"	839402	1	2	1	2	0	1
"AT1G04850"	839399	32	52	54	37	39	52
"AT1G04850"	839399	32	52	54	37	39	52
"AT1G04860"	839397	9	13	16	4	1	4
"AT1G04870"	839393	15	19	17	18	10	10
"AT1G04870"	839393	15	19	17	18	10	10
"AT1G04880"	839388	0	0	0	0	0	0
"AT1G04890"	839387	0	0	0	0	0	0
"AT1G04293"	NA	0	0	0	0	0	0
"AT1G04895"	28716202	0	0	0	0	0	0
"AT1G04900"	839386	3	3	4	1	0	2
"AT1G04297"	NA	0	0	0	0	0	0
"AT1G04910"	839373	16	14	20	13	8	14
"AT1G04303"	NA	0	0	0	0	0	0
"AT1G04920"	839382	0	1	2	1	0	0
"AT1G04930"	839377	1	1	2	6	1	2
"AT1G04930"	839377	1	1	2	6	1	2
"AT1G04930"	839377	1	1	2	6	1	2
"AT1G04945"	5007664	4	2	4	2	3	6
"AT1G04945"	5007664	4	2	4	2	3	6
"AT1G04945"	5007664	4	2	4	2	3	6
"AT1G04945"	5007664	4	2	4	2	3	6
"AT1G04940"	839374	0	0	0	0	0	0
"AT1G04950"	839370	12	5	8	3	4	7
"AT1G04950"	839370	12	5	8	3	4	7
"AT1G04950"	839370	12	5	8	3	4	7
"AT1G04960"	839346	13	12	16	10	5	14
"AT1G04960"	839346	13	12	16	10	5	14
"AT1G04970"	839357	11	10	10	8	2	4
"AT1G04970"	839357	11	10	10	8	2	4
"AT1G04970"	839357	11	10	10	8	2	4
"AT1G04980"	839355	3	8	13	12	7	46
"AT1G04985"	839352	8	14	5	18	5	6
"AT1G04985"	839352	8	14	5	18	5	6
"AT1G04990"	839351	17	15	9	3	4	9
"AT1G04990"	839351	17	15	9	3	4	9
"AT1G04990"	839351	17	15	9	3	4	9
"AT1G04990"	839351	17	15	9	3	4	9
"AT1G04990"	839351	17	15	9	3	4	9
"AT1G04990"	839351	17	15	9	3	4	9
"AT1G05000"	839348	0	0	1	1	0	1
"AT1G05000"	839348	0	0	1	1	0	1
"AT1G05000"	839348	0	0	1	1	0	1
"AT1G05005"	28716225	0	0	0	0	0	0
"AT1G04307"	NA	0	0	0	0	0	0
"AT1G05010"	839345	137	182	289	208	142	551
"AT1G05020"	839343	1	2	1	0	3	3
"AT1G05030"	839340	4	3	11	4	2	8
"AT1G05030"	839340	4	3	11	4	2	8
"AT1G04313"	NA	1	0	0	0	0	0
"AT1G05035"	28716232	0	0	0	0	0	1
"AT1G04317"	NA	0	0	0	0	0	0
"AT1G04323"	NA	0	0	0	0	0	0
"AT1G05040"	839338	0	1	0	0	0	0
"AT1G05040"	839338	0	1	0	0	0	0
"AT1G05055"	839332	3	7	8	6	5	2
"AT1G05060"	839336	5	2	8	8	8	10
"AT1G05065"	28716239	0	1	0	1	3	6
"AT1G05070"	839330	12	11	4	18	16	18
"AT1G05080"	839328	0	0	0	0	0	0
"AT1G05085"	2745742	0	0	0	0	0	0
"AT1G04327"	NA	0	0	0	0	0	0
"AT1G04333"	NA	0	0	0	0	0	0
"AT1G05087"	28716244	0	0	0	0	1	0
"AT1G05087"	28716244	0	0	0	0	1	0
"AT1G05090"	839327	1	0	0	0	0	0
"AT1G05100"	839324	0	0	0	0	0	3
"AT1G05120"	839319	6	10	14	0	4	5
"AT1G05120"	839319	6	10	14	0	4	5
"AT1G05136"	6240520	0	0	0	0	0	0
"AT1G08865"	NA	0	0	0	1	0	0
"AT1G05140"	839307	23	25	21	39	35	35
"AT1G05150"	839312	18	8	23	7	8	11
"AT1G05160"	839311	6	3	4	0	0	1
"AT1G05160"	839311	6	3	4	0	0	1
"AT1G05170"	839292	3	2	5	6	11	12
"AT1G05170"	839292	3	2	5	6	11	12
"AT1G04337"	NA	0	0	0	0	0	0
"AT1G05180"	839286	21	13	12	17	4	20
"AT1G05180"	839286	21	13	12	17	4	20
"AT1G05180"	839286	21	13	12	17	4	20
"AT1G05190"	839273	355	225	212	245	279	209
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G05200"	839268	14	17	12	10	4	6
"AT1G04343"	NA	0	0	0	0	0	0
"AT1G05205"	839266	7	6	5	8	16	11
"AT1G04347"	NA	0	0	0	0	0	0
"AT1G05210"	839261	6	2	7	7	4	8
"AT1G05220"	839258	0	0	0	0	1	0
"AT1G04353"	NA	0	0	0	0	0	0
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05230"	839256	7	7	7	1	2	5
"AT1G05240"	838206	0	0	0	0	0	0
"AT1G05240"	839237	0	0	0	0	0	0
"AT1G04357"	NA	0	0	0	0	0	1
"AT1G04363"	NA	0	0	0	0	0	0
"AT1G04367"	NA	1	0	2	0	0	0
"AT1G05250"	838206	0	0	0	0	0	0
"AT1G05250"	839237	0	0	0	0	0	0
"AT1G05260"	837028	0	0	0	0	0	0
"AT1G05270"	837027	19	9	8	1	0	3
"AT1G05280"	837026	0	0	0	0	0	0
"AT1G05280"	837026	0	0	0	0	0	0
"AT1G04373"	NA	0	0	0	0	0	0
"AT1G05290"	837025	0	0	0	0	0	0
"AT1G05291"	6240483	0	0	0	0	0	0
"AT1G04377"	NA	0	0	0	0	0	0
"AT1G04383"	NA	0	0	0	0	0	0
"AT1G04387"	NA	1	0	0	0	0	0
"AT1G05300"	837029	10	12	38	72	80	213
"AT1G05300"	837029	10	12	38	72	80	213
"AT1G05310"	837030	1	5	1	3	8	3
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05320"	837031	14	10	11	4	12	19
"AT1G05330"	837032	0	0	0	0	0	0
"AT1G05340"	837033	0	0	3	1	1	16
"AT1G05350"	837034	14	8	10	7	10	19
"AT1G05360"	837035	4	3	3	2	1	2
"AT1G05360"	837035	4	3	3	2	1	2
"AT1G05360"	837035	4	3	3	2	1	2
"AT1G05370"	837038	1	2	0	2	0	0
"AT1G05380"	837039	16	14	18	6	3	6
"AT1G05380"	837039	16	14	18	6	3	6
"AT1G05380"	837039	16	14	18	6	3	6
"AT1G05385"	837040	2	8	8	7	11	3
"AT1G05385"	837040	2	8	8	7	11	3
"AT1G05390"	NA	0	0	0	0	0	0
"AT1G05400"	837041	0	1	0	0	0	1
"AT1G05400"	837041	0	1	0	0	0	1
"AT1G05410"	837042	5	5	4	10	7	4
"AT1G05410"	837042	5	5	4	10	7	4
"AT1G05420"	837043	1	0	0	2	1	1
"AT1G05420"	837043	1	0	0	2	1	1
"AT1G05430"	837044	11	8	11	19	13	8
"AT1G05440"	837045	0	2	1	0	1	0
"AT1G05450"	837046	0	0	0	0	0	0
"AT1G05450"	837046	0	0	0	0	0	0
"AT1G05460"	837047	4	7	5	6	3	7
"AT1G05460"	837047	4	7	5	6	3	7
"AT1G05470"	837048	6	5	5	1	1	1
"AT1G05470"	837048	6	5	5	1	1	1
"AT1G05490"	837051	0	0	1	1	0	0
"AT1G05500"	837052	32	27	17	15	22	26
"AT1G05500"	837052	32	27	17	15	22	26
"AT1G05510"	837053	0	0	0	0	1	0
"AT1G05520"	837054	13	12	36	12	11	13
"AT1G05530"	837055	0	0	1	0	0	0
"AT1G05540"	837056	1	1	3	0	3	0
"AT1G05540"	837056	1	1	3	0	3	0
"AT1G05550"	837057	0	0	0	0	0	0
"AT1G05550"	837057	0	0	0	0	0	0
"AT1G05550"	837057	0	0	0	0	0	0
"AT1G05550"	837057	0	0	0	0	0	0
"AT1G05562"	NA	0	0	0	0	0	0
"AT1G05560"	837058	0	0	0	0	0	0
"AT1G05560"	837058	0	0	0	0	0	0
"AT1G05570"	837059	36	23	27	11	6	15
"AT1G05570"	837059	36	23	27	11	6	15
"AT1G05570"	837059	36	23	27	11	6	15
"AT1G05570"	837059	36	23	27	11	6	15
"AT1G04393"	NA	0	0	0	0	0	0
"ath-miR5640"	NA	0	0	0	0	0	0
"AT1G04397"	NA	0	0	0	0	0	0
"AT1G05575"	837061	5	3	1	0	5	8
"AT1G05577"	837062	0	0	0	0	0	0
"AT1G05580"	837063	0	0	0	0	0	0
"AT1G05580"	837063	0	0	0	0	0	0
"AT1G05590"	837064	5	4	9	8	3	15
"AT1G05590"	837064	5	4	9	8	3	15
"AT1G05590"	837064	5	4	9	8	3	15
"AT1G05600"	837065	5	2	7	0	3	1
"AT1G05600"	837065	5	2	7	0	3	1
"AT1G05600"	837065	5	2	7	0	3	1
"AT1G05610"	837066	1	0	0	0	0	0
"AT1G05610"	837066	1	0	0	0	0	0
"AT1G05615"	837067	0	0	0	0	0	0
"AT1G05620"	837068	11	7	9	1	3	3
"AT1G05620"	837068	11	7	9	1	3	3
"AT1G05630"	837069	19	24	24	8	7	8
"AT1G05630"	837069	19	24	24	8	7	8
"AT1G05630"	837069	19	24	24	8	7	8
"AT1G05640"	837070	1	2	2	0	0	1
"AT1G05650"	837072	0	0	0	0	0	0
"AT1G04403"	NA	0	0	0	0	0	0
"AT1G05660"	837073	0	0	0	0	0	0
"AT1G05670"	837074	1	1	3	0	0	0
"AT1G05670"	837074	1	1	3	0	0	0
"AT1G05670"	837074	1	1	3	0	0	0
"AT1G05675"	10723139	5	19	8	4	2	6
"AT1G05680"	837075	0	0	12	1	1	5
"AT1G05690"	837076	0	1	1	1	1	1
"AT1G05700"	837077	0	0	0	0	0	0
"AT1G05700"	837077	0	0	0	0	0	0
"AT1G04407"	NA	0	0	0	0	0	0
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05710"	837078	5	1	2	2	5	1
"AT1G05720"	837079	2	2	11	14	10	12
"AT1G04413"	NA	0	0	0	0	0	0
"AT1G05730"	837080	1	0	0	1	1	0
"AT1G05730"	837080	1	0	0	1	1	0
"AT1G04417"	NA	0	0	0	0	0	0
"AT1G05740"	837081	0	0	0	0	0	0
"AT1G05750"	837083	0	2	3	0	3	0
"AT1G05750"	837083	0	2	3	0	3	0
"AT1G05760"	837084	0	0	0	0	0	0
"AT1G05760"	837084	0	0	0	0	0	0
"AT1G05770"	837085	1	1	1	0	0	0
"AT1G05780"	837086	4	0	1	2	4	2
"AT1G04423"	NA	0	0	0	0	0	0
"ath-miR5656"	NA	0	0	0	0	0	0
"AT1G05783"	28716374	0	0	0	0	0	0
"AT1G04427"	NA	0	0	0	0	0	0
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05785"	837087	5	3	1	0	2	4
"AT1G05790"	837088	14	5	15	2	2	3
"AT1G05790"	837088	14	5	15	2	2	3
"AT1G05790"	837088	14	5	15	2	2	3
"AT1G05790"	837088	14	5	15	2	2	3
"AT1G05800"	837089	0	0	1	0	0	0
"AT1G05805"	837090	24	30	36	19	16	25
"AT1G05810"	837091	11	11	10	3	1	4
"AT1G05810"	837091	11	11	10	3	1	4
"AT1G05820"	837092	0	0	0	1	0	0
"AT1G05820"	837092	0	0	0	1	0	0
"AT1G05820"	837092	0	0	0	1	0	0
"AT1G05820"	837092	0	0	0	1	0	0
"AT1G05830"	837093	11	8	12	6	0	1
"AT1G05830"	837093	11	8	12	6	0	1
"AT1G05830"	837093	11	8	12	6	0	1
"AT1G05830"	837093	11	8	12	6	0	1
"AT1G05835"	5007665	2	0	0	0	0	0
"AT1G04433"	NA	0	0	0	0	0	0
"AT1G05840"	837094	8	7	14	5	3	11
"AT1G04437"	NA	0	0	0	0	0	0
"AT1G05850"	837095	317	365	460	740	824	578
"AT1G05850"	837095	317	365	460	740	824	578
"AT1G05860"	837096	4	0	2	3	5	8
"AT1G05860"	837096	4	0	2	3	5	8
"AT1G05860"	837096	4	0	2	3	5	8
"AT1G05870"	837097	5	6	8	8	6	8
"AT1G05870"	837097	5	6	8	8	6	8
